,0
2998,10
2999,7
3000,5
3001,10
3002,7
3003,13
3004,2
3005,11
3006,8
3007,12
3008,15
3009,10
3010,14
3011,14
3012,6
3013,6
3014,15
3015,14
3016,5
3017,6
3018,5
3019,1
3020,9
3021,6
3022,9
3023,7
3024,9
3025,16
3026,2
3027,2
3028,6
3029,9
3030,6
3031,1
3032,13
3033,5
3034,1
3035,11
3036,8
3037,11
3038,4
3039,6
3040,6
3041,13
3042,5
3043,1
3044,12
3045,7
3046,12
3047,2
3048,10
3049,11
3050,6
3051,8
3052,7
3053,11
3054,10
3055,12
3056,14
3057,7
3058,12
3059,11
3060,12
3061,10
3062,7
3063,8
3064,9
3065,9
3066,16
3067,3
3068,2
3069,16
3070,2
3071,6
3072,12
3073,6
3074,7
3075,13
3076,14
3077,13
3078,15
3079,10
3080,12
3081,6
3082,11
3083,13
3084,6
3085,4
3086,2
3087,3
3088,9
3089,15
3090,6
3091,14
3092,13
3093,13
3094,3
3095,6
3096,11
3097,12
3098,3
3099,12
3100,3
3101,15
3102,9
3103,12
3104,13
3105,14
3106,9
3107,11
3108,12
3109,5
3110,3
3111,11
3112,10
3113,15
3114,13
3115,3
3116,11
3117,1
3118,12
3119,11
3120,12
3121,16
3122,15
3123,9
3124,5
3125,13
3126,6
3127,11
3128,7
3129,8
3130,3
3131,12
3132,10
3133,9
3134,2
3135,3
3136,13
3137,13
3138,12
3139,3
3140,7
3141,6
3142,16
3143,5
3144,4
3145,2
3146,15
3147,13
3148,10
3149,10
3150,6
3151,10
3152,11
3153,9
3154,7
3155,11
3156,8
3157,16
3158,12
3159,6
3160,4
3161,4
3162,6
3163,1
3164,10
3165,11
3166,12
3167,12
3168,5
3169,14
3170,8
3171,4
3172,4
3173,12
3174,7
3175,10
3176,14
3177,11
3178,13
3179,13
3180,9
3181,6
3182,7
3183,11
3184,8
3185,5
3186,2
3187,8
3188,16
3189,12
3190,12
3191,2
3192,9
3193,11
3194,13
3195,15
3196,7
3197,4
3198,16
3199,2
3200,14
3201,6
3202,11
3203,2
3204,5
3205,6
3206,6
3207,2
3208,12
3209,2
3210,5
3211,7
3212,8
3213,12
3214,12
3215,2
3216,4
3217,4
3218,6
3219,10
3220,9
3221,10
3222,10
3223,16
3224,3
3225,7
3226,16
3227,1
3228,5
3229,6
3230,6
3231,6
3232,8
3233,6
3234,2
3235,10
3236,11
3237,11
3238,5
3239,7
3240,9
3241,11
3242,8
3243,16
3244,9
3245,15
3246,13
3247,13
3248,12
3249,7
3250,5
3251,6
3252,10
3253,7
3254,11
3255,6
3256,11
3257,16
3258,11
3259,7
3260,8
3261,11
3262,6
3263,6
3264,16
3265,5
3266,14
3267,2
3268,9
3269,2
3270,5
3271,6
3272,9
3273,11
3274,7
3275,7
3276,16
3277,10
3278,14
3279,6
3280,5
3281,3
3282,11
3283,11
3284,13
3285,5
3286,11
3287,3
3288,13
3289,11
3290,15
3291,3
3292,4
3293,3
3294,14
3295,16
3296,13
3297,14
3298,9
3299,3
3300,8
3301,5
3302,7
3303,7
3304,9
3305,5
3306,1
3307,12
3308,5
3309,1
3310,15
3311,6
3312,6
3313,7
3314,3
3315,16
3316,14
3317,11
3318,14
3319,1
3320,15
3321,15
3322,4
3323,4
3324,11
3325,11
3326,4
3327,10
3328,7
3329,12
3330,15
3331,2
3332,3
3333,10
3334,12
3335,10
3336,12
3337,4
3338,11
3339,7
3340,13
3341,14
3342,3
3343,2
3344,1
3345,9
3346,3
3347,7
3348,15
3349,15
3350,2
3351,2
3352,10
3353,9
3354,3
3355,8
3356,4
3357,2
3358,5
3359,16
3360,13
3361,7
3362,9
3363,12
3364,13
3365,6
3366,15
3367,13
3368,4
3369,6
3370,6
3371,14
3372,3
3373,3
3374,1
3375,1
3376,7
3377,10
3378,11
3379,11
3380,13
3381,16
3382,7
3383,8
3384,11
3385,11
3386,3
3387,11
3388,15
3389,6
3390,10
3391,9
3392,11
3393,12
3394,13
3395,9
3396,14
3397,6
3398,14
3399,6
3400,13
3401,13
3402,13
3403,9
3404,13
3405,10
3406,15
3407,6
3408,4
3409,9
3410,5
3411,10
3412,1
3413,5
3414,6
3415,16
3416,15
3417,13
3418,12
3419,8
3420,6
3421,13
3422,6
3423,11
3424,6
3425,2
3426,6
3427,8
3428,13
3429,7
3430,10
3431,12
3432,6
3433,8
3434,6
3435,10
3436,13
3437,6
3438,11
3439,11
3440,12
3441,7
3442,12
3443,8
3444,2
3445,9
3446,5
3447,13
3448,10
3449,7
3450,14
3451,15
3452,3
3453,11
3454,16
3455,14
3456,1
3457,16
3458,4
3459,2
3460,9
3461,11
3462,10
3463,6
3464,9
3465,13
3466,12
3467,3
3468,14
3469,9
3470,7
3471,4
3472,14
3473,5
3474,3
3475,12
3476,14
3477,2
3478,10
3479,14
3480,6
3481,4
3482,15
3483,8
3484,5
3485,14
3486,4
3487,4
3488,3
3489,9
3490,4
3491,8
3492,10
3493,3
3494,16
3495,6
3496,16
3497,12
3498,5
3499,6
3500,1
3501,11
3502,4
3503,4
3504,11
3505,10
3506,14
3507,5
3508,15
3509,3
3510,8
3511,2
3512,7
3513,13
3514,5
3515,3
3516,12
3517,7
3518,1
3519,2
3520,5
3521,6
3522,14
3523,14
3524,6
3525,13
3526,13
3527,11
3528,12
3529,12
3530,6
3531,8
3532,14
3533,7
3534,9
3535,15
3536,8
3537,3
3538,7
3539,14
3540,13
3541,9
3542,8
3543,6
3544,3
3545,12
3546,7
3547,11
3548,14
3549,13
3550,11
3551,2
3552,5
3553,14
3554,14
3555,13
3556,8
3557,8
3558,12
3559,10
3560,7
3561,15
3562,16
3563,6
3564,9
3565,13
3566,13
3567,13
3568,7
3569,10
3570,5
3571,6
3572,1
3573,6
3574,14
3575,2
3576,2
3577,4
3578,14
3579,9
3580,8
3581,16
3582,6
3583,13
3584,10
3585,7
3586,10
3587,15
3588,5
3589,15
3590,5
3591,7
3592,5
3593,14
3594,6
3595,7
3596,6
3597,13
3598,11
3599,9
3600,6
3601,15
3602,8
3603,4
3604,5
3605,13
3606,5
3607,13
3608,7
3609,7
3610,7
3611,10
3612,14
3613,13
3614,9
3615,11
3616,7
3617,11
3618,4
3619,3
3620,6
3621,10
3622,3
3623,9
3624,14
3625,6
3626,10
3627,3
3628,1
3629,5
3630,3
3631,7
3632,2
3633,7
3634,15
3635,12
3636,11
3637,10
3638,6
3639,6
3640,9
3641,1
3642,10
3643,16
3644,7
3645,8
3646,2
3647,7
3648,3
3649,11
3650,9
3651,6
3652,11
3653,12
3654,12
3655,3
3656,10
3657,2
3658,2
3659,6
3660,10
3661,10
3662,1
3663,12
3664,12
3665,11
3666,3
3667,2
3668,7
3669,15
3670,1
3671,5
3672,11
3673,1
3674,4
3675,7
3676,10
3677,11
3678,1
3679,7
3680,5
3681,13
3682,13
3683,7
3684,5
3685,14
3686,9
3687,5
3688,6
3689,13
3690,4
3691,7
3692,8
3693,7
3694,12
3695,3
3696,1
3697,11
3698,13
3699,14
3700,14
3701,15
3702,14
3703,13
3704,2
3705,11
3706,3
3707,11
3708,11
3709,3
3710,4
3711,3
3712,10
3713,8
3714,7
3715,7
3716,5
3717,13
3718,14
3719,13
3720,12
3721,14
3722,8
3723,7
3724,7
3725,10
3726,16
3727,9
3728,6
3729,7
3730,12
3731,15
3732,1
3733,6
3734,8
3735,8
3736,2
3737,14
3738,11
3739,3
3740,10
3741,6
3742,7
3743,11
3744,16
3745,12
3746,10
3747,11
3748,12
3749,10
3750,3
3751,2
3752,5
3753,2
3754,3
3755,12
3756,13
3757,16
3758,7
3759,10
3760,3
3761,8
3762,6
3763,13
3764,13
3765,2
3766,8
3767,9
3768,10
3769,12
3770,16
3771,15
3772,6
3773,13
3774,4
3775,11
3776,13
3777,7
3778,4
3779,11
3780,9
3781,14
3782,6
3783,14
3784,14
3785,8
3786,4
3787,3
3788,5
3789,14
3790,6
3791,12
3792,9
3793,5
3794,3
3795,15
3796,2
3797,14
3798,6
3799,14
3800,11
3801,11
3802,15
3803,5
3804,12
3805,10
3806,1
3807,14
3808,11
3809,12
3810,8
3811,8
3812,9
3813,6
3814,4
3815,16
3816,3
3817,1
3818,9
3819,9
3820,13
3821,10
3822,15
3823,5
3824,7
3825,11
3826,1
3827,8
3828,14
3829,4
3830,16
3831,15
3832,7
3833,14
3834,11
3835,14
3836,8
3837,9
3838,8
3839,10
3840,11
3841,1
3842,3
3843,8
3844,6
3845,10
3846,15
3847,1
3848,15
3849,15
3850,5
3851,5
3852,10
3853,7
3854,5
3855,12
3856,5
3857,14
3858,7
3859,3
3860,6
3861,1
3862,14
3863,13
3864,1
3865,3
3866,5
3867,16
3868,13
3869,5
3870,2
3871,7
3872,6
3873,6
3874,15
3875,11
3876,8
3877,14
3878,9
3879,3
3880,5
3881,6
3882,10
3883,11
3884,16
3885,16
3886,16
3887,11
3888,5
3889,7
3890,3
3891,7
3892,6
3893,5
3894,8
3895,6
3896,12
3897,6
3898,7
3899,4
3900,14
3901,11
3902,9
3903,14
3904,9
3905,14
3906,13
3907,13
3908,1
3909,6
3910,15
3911,3
3912,12
3913,4
3914,9
3915,13
3916,15
3917,15
3918,7
3919,2
3920,14
3921,4
3922,5
3923,5
3924,16
3925,14
3926,15
3927,10
3928,14
3929,16
3930,9
3931,5
3932,11
3933,16
3934,5
3935,5
3936,3
3937,4
3938,16
3939,1
3940,4
3941,3
3942,9
3943,7
3944,14
3945,9
3946,13
3947,5
3948,15
3949,4
3950,3
3951,4
3952,13
3953,15
3954,7
3955,3
3956,7
3957,15
3958,1
3959,11
3960,6
3961,6
3962,10
3963,5
3964,8
3965,4
3966,7
3967,8
3968,6
3969,12
3970,11
3971,7
3972,6
3973,6
3974,3
3975,3
3976,4
3977,4
3978,7
3979,1
3980,15
3981,16
3982,11
3983,12
3984,3
3985,11
3986,5
3987,2
3988,8
3989,8
3990,11
3991,6
3992,7
3993,8
3994,16
3995,11
3996,10
3997,7
3998,6
3999,13
4000,9
4001,11
4002,8
4003,9
4004,14
4005,6
4006,9
4007,10
4008,6
4009,13
4010,4
4011,12
4012,15
4013,14
4014,1
4015,15
4016,1
4017,8
4018,9
4019,6
4020,14
4021,11
4022,10
4023,16
4024,10
4025,11
4026,10
4027,12
4028,1
4029,6
4030,11
4031,4
4032,6
4033,6
4034,15
4035,13
4036,11
4037,12
4038,15
4039,12
4040,16
4041,10
4042,7
4043,3
4044,12
4045,2
4046,13
4047,6
4048,6
4049,5
4050,4
4051,4
4052,14
4053,5
4054,6
4055,6
4056,11
4057,14
4058,10
4059,1
4060,16
4061,2
4062,5
4063,10
4064,6
4065,6
4066,10
4067,5
4068,3
4069,4
4070,4
4071,3
4072,3
4073,3
4074,7
4075,4
4076,9
4077,16
4078,6
4079,6
4080,13
4081,5
4082,10
4083,3
4084,3
4085,4
4086,8
4087,10
4088,15
4089,10
4090,10
4091,13
4092,7
4093,7
4094,7
4095,7
4096,6
4097,15
4098,4
4099,1
4100,16
4101,9
4102,16
4103,15
4104,3
4105,15
4106,4
4107,3
4108,8
4109,4
4110,7
4111,6
4112,9
4113,4
4114,9
4115,13
4116,14
4117,1
4118,16
4119,7
4120,6
4121,8
4122,13
4123,11
4124,6
4125,14
4126,11
4127,11
4128,3
4129,7
4130,15
4131,9
4132,11
4133,11
4134,5
4135,1
4136,14
4137,11
4138,1
4139,10
4140,15
4141,15
4142,3
4143,3
4144,2
4145,12
4146,5
4147,16
4148,8
4149,3
4150,10
4151,5
4152,12
4153,11
4154,1
4155,1
4156,7
4157,7
4158,11
4159,7
4160,4
4161,16
4162,1
4163,7
4164,3
4165,11
4166,14
4167,6
4168,7
4169,3
4170,6
4171,12
4172,2
4173,8
4174,16
4175,2
4176,14
4177,7
4178,16
4179,15
4180,1
4181,9
4182,1
4183,12
4184,9
4185,12
4186,13
4187,6
4188,16
4189,3
4190,12
4191,12
4192,12
4193,6
4194,6
4195,14
4196,10
4197,8
4198,13
4199,2
4200,11
4201,11
4202,12
4203,11
4204,11
4205,11
4206,15
4207,14
4208,15
4209,15
4210,14
4211,10
4212,15
4213,10
4214,14
4215,13
4216,6
4217,7
4218,12
4219,11
4220,3
4221,8
4222,7
4223,8
4224,14
4225,7
4226,6
4227,6
4228,11
4229,12
4230,5
4231,10
4232,1
4233,12
4234,4
4235,3
4236,10
4237,16
4238,15
4239,13
4240,12
4241,9
4242,16
4243,8
4244,6
4245,16
4246,13
4247,11
4248,12
4249,4
4250,15
4251,15
4252,16
4253,3
4254,7
4255,5
4256,16
4257,6
4258,11
4259,16
4260,16
4261,8
4262,14
4263,13
4264,12
4265,4
4266,6
4267,3
4268,9
4269,11
4270,6
4271,7
4272,4
4273,10
4274,5
4275,10
4276,16
4277,9
4278,1
4279,6
4280,7
4281,8
4282,2
4283,2
4284,5
4285,13
4286,7
4287,9
4288,13
4289,14
4290,5
4291,5
4292,10
4293,10
4294,2
4295,9
4296,6
4297,14
4298,13
4299,5
4300,6
4301,14
4302,10
4303,9
4304,12
4305,8
4306,2
4307,6
4308,14
4309,13
4310,8
4311,2
4312,10
4313,15
4314,5
4315,5
4316,3
4317,10
4318,16
4319,3
4320,11
4321,8
4322,3
4323,10
4324,5
4325,5
4326,3
4327,4
4328,2
4329,12
4330,8
4331,6
4332,5
4333,6
4334,8
4335,12
4336,7
4337,2
4338,7
4339,14
4340,15
4341,8
4342,10
4343,6
4344,6
4345,13
4346,15
4347,9
4348,3
4349,3
4350,2
4351,13
4352,15
4353,9
4354,4
4355,12
4356,5
4357,2
4358,6
4359,10
4360,3
4361,3
4362,9
4363,7
4364,2
4365,2
4366,15
4367,7
4368,16
4369,5
4370,1
4371,8
4372,6
4373,14
4374,10
4375,2
4376,3
4377,11
4378,14
4379,14
4380,11
4381,1
4382,14
4383,5
4384,13
4385,13
4386,15
4387,8
4388,12
4389,7
4390,6
4391,11
4392,1
4393,1
4394,13
4395,2
4396,6
4397,1
4398,9
4399,8
4400,4
4401,3
4402,11
4403,12
4404,6
4405,15
4406,11
4407,12
4408,14
4409,15
4410,14
4411,9
4412,15
4413,15
4414,4
4415,3
4416,5
4417,2
4418,11
4419,9
4420,16
4421,5
4422,13
4423,12
4424,6
4425,6
4426,7
4427,4
4428,15
4429,3
4430,10
4431,11
4432,6
4433,15
4434,2
4435,11
4436,6
4437,3
4438,15
4439,13
4440,5
4441,13
4442,6
4443,6
4444,15
4445,5
4446,3
4447,14
4448,10
4449,7
4450,1
4451,12
4452,10
4453,2
4454,8
4455,3
4456,5
4457,15
4458,13
4459,13
4460,8
4461,15
4462,14
4463,11
4464,6
4465,16
4466,4
4467,8
4468,2
4469,7
4470,12
4471,7
4472,15
4473,10
4474,15
4475,10
4476,14
4477,8
4478,13
4479,14
4480,4
4481,2
4482,11
4483,11
4484,12
4485,11
4486,9
4487,8
4488,14
4489,8
4490,8
4491,14
4492,1
4493,10
4494,6
4495,6
4496,5
4497,9
4498,10
4499,7
4500,8
4501,12
4502,13
4503,5
4504,13
4505,5
4506,13
4507,15
4508,5
4509,13
4510,6
4511,11
4512,15
4513,6
4514,16
4515,4
4516,15
4517,2
4518,6
4519,7
4520,2
4521,11
4522,11
4523,10
4524,10
4525,14
4526,10
4527,14
4528,3
4529,7
4530,10
4531,8
4532,13
4533,11
4534,1
4535,3
4536,13
4537,15
4538,5
4539,12
4540,1
4541,9
4542,9
4543,7
4544,11
4545,1
4546,5
4547,2
4548,10
4549,6
4550,2
4551,3
4552,1
4553,11
4554,14
4555,13
4556,12
4557,11
4558,8
4559,12
4560,6
4561,2
4562,4
4563,16
4564,7
4565,7
4566,1
4567,6
4568,7
4569,6
4570,13
4571,14
4572,11
4573,2
4574,9
4575,7
4576,13
4577,3
4578,12
4579,11
4580,7
4581,13
4582,7
4583,10
4584,6
4585,13
4586,3
4587,1
4588,9
4589,5
4590,9
4591,6
4592,4
4593,3
4594,8
4595,14
4596,13
4597,3
4598,12
4599,13
4600,2
4601,13
4602,9
4603,1
4604,10
4605,11
4606,8
4607,6
4608,2
4609,5
4610,3
4611,3
4612,4
4613,6
4614,7
4615,14
4616,14
4617,5
4618,6
4619,8
4620,14
4621,1
4622,11
4623,2
4624,11
4625,16
4626,14
4627,7
4628,14
4629,11
4630,15
4631,10
4632,5
4633,13
4634,10
4635,15
4636,8
4637,4
4638,6
4639,5
4640,3
4641,4
4642,10
4643,10
4644,10
4645,9
4646,7
4647,7
4648,15
4649,10
4650,8
4651,15
4652,14
4653,3
4654,15
4655,10
4656,12
4657,2
4658,11
4659,16
4660,13
4661,1
4662,12
4663,8
4664,6
4665,6
4666,4
4667,7
4668,4
4669,3
4670,7
4671,15
4672,3
4673,4
4674,6
4675,14
4676,15
4677,7
4678,10
4679,8
4680,11
4681,15
4682,13
4683,13
4684,14
4685,14
4686,2
4687,14
4688,9
4689,15
4690,14
4691,13
4692,16
4693,6
4694,5
4695,5
4696,11
4697,11
4698,1
4699,2
4700,2
4701,12
4702,4
4703,3
4704,15
4705,8
4706,6
4707,14
4708,10
4709,15
4710,1
4711,4
4712,14
4713,14
4714,9
4715,6
4716,11
4717,4
4718,9
4719,11
4720,3
4721,3
4722,5
4723,6
4724,1
4725,14
4726,6
4727,8
4728,12
4729,3
4730,6
4731,9
4732,6
4733,7
4734,9
4735,7
4736,9
4737,1
4738,5
4739,13
4740,11
4741,13
4742,13
4743,10
4744,10
4745,15
4746,2
4747,1
4748,8
4749,3
4750,13
4751,3
4752,11
4753,3
4754,10
4755,1
4756,14
4757,4
4758,5
4759,13
4760,2
4761,15
4762,12
4763,11
4764,4
4765,12
4766,14
4767,5
4768,7
4769,11
4770,12
4771,15
4772,10
4773,2
4774,2
4775,3
4776,15
4777,7
4778,3
4779,7
4780,8
4781,12
4782,9
4783,1
4784,4
4785,12
4786,11
4787,11
4788,3
4789,7
4790,2
4791,13
4792,2
4793,14
4794,1
4795,13
4796,6
4797,14
4798,2
4799,6
4800,14
4801,6
4802,13
4803,13
4804,5
4805,10
4806,14
4807,12
4808,4
4809,12
4810,7
4811,7
4812,6
4813,16
4814,4
4815,4
4816,5
4817,5
4818,6
4819,5
4820,16
4821,5
4822,15
4823,3
4824,8
4825,4
4826,14
4827,9
4828,7
4829,7
4830,2
4831,10
4832,6
4833,2
4834,11
4835,11
4836,6
4837,13
4838,14
4839,5
4840,13
4841,11
4842,4
4843,2
4844,11
4845,5
4846,15
4847,7
4848,6
4849,14
4850,11
4851,6
4852,1
4853,2
4854,1
4855,16
4856,13
4857,11
4858,14
4859,5
4860,8
4861,1
4862,5
4863,5
4864,1
4865,7
4866,6
4867,16
4868,6
4869,6
4870,4
4871,2
4872,12
4873,3
4874,1
4875,1
4876,2
4877,11
4878,5
4879,7
4880,3
4881,5
4882,12
4883,3
4884,9
4885,2
4886,13
4887,6
4888,15
4889,6
4890,11
4891,11
4892,5
4893,14
4894,8
4895,2
4896,6
4897,5
4898,4
4899,12
4900,5
4901,15
4902,14
4903,5
4904,14
4905,10
4906,15
4907,11
4908,4
4909,11
4910,11
4911,12
4912,5
4913,6
4914,16
4915,14
4916,10
4917,3
4918,5
4919,10
4920,11
4921,6
4922,13
4923,7
4924,6
4925,7
4926,3
4927,9
4928,16
4929,9
4930,10
4931,10
4932,14
4933,5
4934,6
4935,10
4936,3
4937,3
4938,8
4939,5
4940,2
4941,14
4942,13
4943,15
4944,5
4945,9
4946,10
4947,14
4948,4
4949,16
4950,14
4951,15
4952,4
4953,11
4954,8
4955,5
4956,11
4957,3
4958,3
4959,7
4960,10
4961,11
4962,8
4963,8
4964,3
4965,13
4966,10
4967,6
4968,11
4969,12
4970,6
4971,6
4972,13
4973,2
4974,10
4975,16
4976,4
4977,1
4978,3
4979,3
4980,7
4981,11
4982,8
4983,3
4984,3
4985,1
4986,6
4987,14
4988,3
4989,2
4990,8
4991,2
4992,15
4993,9
4994,2
4995,2
4996,8
4997,15
4998,13
4999,14
5000,8
5001,14
5002,14
5003,13
5004,9
5005,13
5006,10
5007,9
5008,12
5009,11
5010,15
5011,14
5012,10
5013,4
5014,6
5015,10
5016,6
5017,5
5018,15
5019,10
5020,9
5021,13
5022,5
5023,10
5024,2
5025,3
5026,12
5027,4
5028,16
5029,12
5030,14
5031,14
5032,1
5033,14
5034,10
5035,8
5036,11
5037,3
5038,15
5039,3
5040,6
5041,13
5042,5
5043,14
5044,13
5045,14
5046,9
5047,14
5048,10
5049,2
5050,15
5051,2
5052,2
5053,9
5054,13
5055,13
5056,5
5057,5
5058,1
5059,7
5060,10
5061,6
5062,3
5063,8
5064,8
5065,10
5066,12
5067,2
5068,13
5069,6
5070,9
5071,11
5072,5
5073,6
5074,5
5075,14
5076,5
5077,5
5078,11
5079,10
5080,12
5081,8
5082,2
5083,11
5084,2
5085,6
5086,7
5087,5
5088,4
5089,4
5090,14
5091,2
5092,15
5093,7
5094,7
5095,13
5096,2
5097,12
5098,12
5099,11
5100,13
5101,13
5102,12
5103,7
5104,15
5105,11
5106,6
5107,13
5108,2
5109,7
5110,9
5111,11
5112,8
5113,10
5114,8
5115,5
5116,5
5117,15
5118,11
5119,5
5120,4
5121,4
5122,10
5123,12
5124,11
5125,8
5126,6
5127,5
5128,15
5129,5
5130,3
5131,2
5132,3
5133,2
5134,11
5135,3
5136,9
5137,14
5138,4
5139,10
5140,12
5141,4
5142,2
5143,9
5144,6
5145,15
5146,3
5147,16
5148,4
5149,6
5150,8
5151,6
5152,3
5153,16
5154,2
5155,5
5156,9
5157,10
5158,15
5159,14
5160,1
5161,14
5162,2
5163,8
5164,9
5165,9
5166,16
5167,6
5168,2
5169,6
5170,7
5171,8
5172,14
5173,14
5174,3
5175,8
5176,1
5177,6
5178,11
5179,9
5180,15
5181,15
5182,6
5183,5
5184,5
5185,6
5186,10
5187,3
5188,1
5189,9
5190,12
5191,16
5192,3
5193,10
5194,7
5195,15
5196,13
5197,13
5198,10
5199,15
5200,15
5201,7
5202,9
5203,3
5204,11
5205,8
5206,12
5207,1
5208,14
5209,5
5210,4
5211,8
5212,2
5213,2
5214,4
5215,10
5216,3
5217,15
5218,6
5219,6
5220,9
5221,13
5222,6
5223,13
5224,15
5225,6
5226,7
5227,14
5228,4
5229,3
5230,3
5231,16
5232,15
5233,15
5234,5
5235,13
5236,7
5237,16
5238,8
5239,5
5240,5
5241,13
5242,11
5243,7
5244,12
5245,15
5246,2
5247,4
5248,9
5249,10
5250,2
5251,7
5252,12
5253,11
5254,10
5255,15
5256,5
5257,6
5258,8
5259,4
5260,11
5261,3
5262,14
5263,7
5264,12
5265,16
5266,10
5267,6
5268,5
5269,6
5270,15
5271,1
5272,1
5273,11
5274,11
5275,12
5276,9
5277,15
5278,6
5279,6
5280,2
5281,14
5282,16
5283,1
5284,13
5285,9
5286,7
5287,7
5288,6
5289,7
5290,16
5291,8
5292,8
5293,11
5294,5
5295,11
5296,5
5297,13
5298,13
5299,13
5300,11
5301,4
5302,15
5303,15
5304,7
5305,6
5306,5
5307,13
5308,11
5309,10
5310,15
5311,11
5312,2
5313,3
5314,9
5315,10
5316,13
5317,5
5318,5
5319,13
5320,9
5321,6
5322,6
5323,9
5324,6
5325,15
5326,4
5327,4
5328,2
5329,4
5330,5
5331,15
5332,3
5333,8
5334,6
5335,7
5336,9
5337,1
5338,10
5339,16
5340,16
5341,6
5342,9
5343,11
5344,8
5345,16
5346,13
5347,14
5348,2
5349,6
5350,10
5351,11
5352,12
5353,2
5354,5
5355,5
5356,10
5357,4
5358,16
5359,7
5360,11
5361,3
5362,13
5363,16
5364,1
5365,10
5366,5
5367,10
5368,7
5369,3
5370,8
5371,11
5372,14
5373,5
5374,10
5375,12
5376,14
5377,15
5378,11
5379,4
5380,6
5381,3
5382,6
5383,9
5384,12
5385,3
5386,13
5387,15
5388,6
5389,6
5390,12
5391,10
5392,14
5393,10
5394,7
5395,2
5396,8
5397,2
5398,11
5399,14
5400,1
5401,8
5402,4
5403,10
5404,2
5405,2
5406,16
5407,13
5408,3
5409,11
5410,5
5411,10
5412,15
5413,14
5414,13
5415,1
5416,13
5417,14
5418,3
5419,11
5420,3
5421,8
5422,2
5423,16
5424,13
5425,5
5426,5
5427,13
5428,6
5429,7
5430,8
5431,2
5432,3
5433,4
5434,11
5435,12
5436,13
5437,2
5438,1
5439,3
5440,16
5441,14
5442,7
5443,3
5444,14
5445,2
5446,8
5447,8
5448,8
5449,12
5450,15
5451,15
5452,3
5453,13
5454,15
5455,8
