,0
2998,5
2999,8
3000,15
3001,12
3002,11
3003,15
3004,13
3005,15
3006,11
3007,15
3008,10
3009,3
3010,4
3011,12
3012,14
3013,13
3014,5
3015,16
3016,6
3017,2
3018,14
3019,7
3020,9
3021,1
3022,12
3023,8
3024,2
3025,3
3026,7
3027,6
3028,13
3029,7
3030,4
3031,3
3032,14
3033,11
3034,11
3035,7
3036,2
3037,3
3038,16
3039,1
3040,11
3041,15
3042,1
3043,3
3044,4
3045,16
3046,7
3047,1
3048,9
3049,11
3050,16
3051,10
3052,12
3053,4
3054,2
3055,11
3056,12
3057,14
3058,3
3059,11
3060,5
3061,14
3062,12
3063,6
3064,14
3065,9
3066,1
3067,16
3068,7
3069,6
3070,14
3071,8
3072,12
3073,1
3074,12
3075,1
3076,3
3077,3
3078,15
3079,3
3080,9
3081,5
3082,13
3083,11
3084,11
3085,11
3086,6
3087,13
3088,11
3089,1
3090,16
3091,6
3092,14
3093,4
3094,11
3095,2
3096,5
3097,5
3098,6
3099,12
3100,5
3101,12
3102,10
3103,3
3104,8
3105,4
3106,8
3107,6
3108,1
3109,5
3110,11
3111,16
3112,6
3113,7
3114,11
3115,10
3116,9
3117,11
3118,12
3119,14
3120,13
3121,1
3122,3
3123,4
3124,3
3125,12
3126,1
3127,10
3128,2
3129,10
3130,9
3131,16
3132,15
3133,5
3134,10
3135,14
3136,12
3137,6
3138,10
3139,13
3140,8
3141,8
3142,11
3143,4
3144,15
3145,7
3146,8
3147,12
3148,5
3149,12
3150,16
3151,15
3152,3
3153,1
3154,13
3155,14
3156,8
3157,8
3158,13
3159,13
3160,4
3161,8
3162,4
3163,4
3164,14
3165,14
3166,5
3167,5
3168,12
3169,4
3170,10
3171,7
3172,11
3173,10
3174,2
3175,15
3176,7
3177,14
3178,12
3179,1
3180,4
3181,11
3182,9
3183,14
3184,6
3185,6
3186,14
3187,15
3188,12
3189,4
3190,6
3191,3
3192,5
3193,5
3194,10
3195,12
3196,11
3197,12
3198,10
3199,1
3200,9
3201,7
3202,15
3203,10
3204,10
3205,11
3206,8
3207,7
3208,12
3209,9
3210,16
3211,6
3212,10
3213,9
3214,5
3215,13
3216,8
3217,6
3218,11
3219,4
3220,12
3221,11
3222,2
3223,8
3224,12
3225,3
3226,5
3227,9
3228,8
3229,11
3230,8
3231,8
3232,12
3233,3
3234,1
3235,5
3236,7
3237,3
3238,1
3239,6
3240,4
3241,4
3242,8
3243,16
3244,4
3245,2
3246,14
3247,7
3248,3
3249,14
3250,15
3251,11
3252,11
3253,13
3254,5
3255,6
3256,12
3257,11
3258,11
3259,5
3260,13
3261,11
3262,10
3263,7
3264,14
3265,13
3266,4
3267,4
3268,13
3269,14
3270,7
3271,2
3272,6
3273,15
3274,8
3275,11
3276,14
3277,15
3278,9
3279,13
3280,7
3281,6
3282,15
3283,15
3284,2
3285,14
3286,16
3287,9
3288,9
3289,4
3290,14
3291,5
3292,8
3293,2
3294,5
3295,6
3296,16
3297,7
3298,4
3299,12
3300,5
3301,15
3302,12
3303,3
3304,13
3305,9
3306,12
3307,7
3308,14
3309,11
3310,4
3311,3
3312,4
3313,11
3314,3
3315,12
3316,4
3317,4
3318,5
3319,2
3320,16
3321,9
3322,11
3323,6
3324,14
3325,8
3326,3
3327,15
3328,9
3329,16
3330,8
3331,13
3332,4
3333,7
3334,7
3335,11
3336,3
3337,3
3338,3
3339,7
3340,11
3341,10
3342,5
3343,5
3344,2
3345,5
3346,5
3347,12
3348,3
3349,6
3350,6
3351,15
3352,4
3353,1
3354,14
3355,13
3356,6
3357,3
3358,11
3359,4
3360,13
3361,6
3362,6
3363,6
3364,3
3365,10
3366,15
3367,15
3368,6
3369,11
3370,16
3371,14
3372,9
3373,5
3374,14
3375,5
3376,3
3377,3
3378,11
3379,2
3380,11
3381,11
3382,7
3383,2
3384,2
3385,8
3386,9
3387,13
3388,16
3389,11
3390,5
3391,5
3392,6
3393,4
3394,9
3395,13
3396,3
3397,12
3398,5
3399,11
3400,14
3401,5
3402,5
3403,5
3404,14
3405,6
3406,1
3407,14
3408,10
3409,14
3410,10
3411,5
3412,8
3413,2
3414,6
3415,7
3416,6
3417,8
3418,14
3419,16
3420,6
3421,6
3422,12
3423,15
3424,2
3425,2
3426,15
3427,1
3428,13
3429,14
3430,14
3431,13
3432,12
3433,12
3434,12
3435,2
3436,8
3437,9
3438,3
3439,10
3440,10
3441,2
3442,11
3443,11
3444,7
3445,11
3446,7
3447,4
3448,5
3449,5
3450,6
3451,14
3452,11
3453,1
3454,14
3455,9
3456,10
3457,11
3458,4
3459,13
3460,15
3461,5
3462,5
3463,10
3464,15
3465,13
3466,10
3467,16
3468,6
3469,5
3470,9
3471,8
3472,9
3473,12
3474,14
3475,8
3476,3
3477,1
3478,10
3479,14
3480,6
3481,5
3482,13
3483,5
3484,11
3485,9
3486,11
3487,14
3488,3
3489,3
3490,10
3491,9
3492,15
3493,1
3494,2
3495,4
3496,5
3497,14
3498,15
3499,15
3500,10
3501,14
3502,3
3503,7
3504,9
3505,15
3506,10
3507,9
3508,8
3509,11
3510,12
3511,4
3512,2
3513,16
3514,6
3515,7
3516,6
3517,15
3518,10
3519,1
3520,7
3521,11
3522,15
3523,6
3524,3
3525,15
3526,5
3527,10
3528,9
3529,7
3530,16
3531,7
3532,12
3533,15
3534,8
3535,3
3536,11
3537,8
3538,5
3539,5
3540,14
3541,1
3542,1
3543,11
3544,10
3545,2
3546,10
3547,2
3548,2
3549,8
3550,2
3551,11
3552,1
3553,3
3554,10
3555,12
3556,3
3557,14
3558,4
3559,11
3560,10
3561,6
3562,4
3563,2
3564,6
3565,11
3566,5
3567,6
3568,9
3569,6
3570,5
3571,6
3572,11
3573,5
3574,11
3575,9
3576,5
3577,4
3578,11
3579,11
3580,7
3581,9
3582,10
3583,6
3584,1
3585,1
3586,12
3587,1
3588,5
3589,14
3590,15
3591,6
3592,6
3593,6
3594,2
3595,12
3596,15
3597,5
3598,12
3599,11
3600,11
3601,15
3602,1
3603,1
3604,15
3605,14
3606,10
3607,5
3608,2
3609,15
3610,7
3611,1
3612,14
3613,8
3614,14
3615,6
3616,7
3617,4
3618,13
3619,15
3620,2
3621,2
3622,2
3623,5
3624,6
3625,6
3626,3
3627,9
3628,2
3629,5
3630,5
3631,11
3632,11
3633,2
3634,15
3635,9
3636,8
3637,11
3638,3
3639,10
3640,8
3641,13
3642,5
3643,1
3644,11
3645,14
3646,11
3647,7
3648,14
3649,14
3650,11
3651,1
3652,14
3653,13
3654,11
3655,4
3656,15
3657,10
3658,11
3659,11
3660,6
3661,1
3662,9
3663,3
3664,11
3665,5
3666,10
3667,6
3668,5
3669,7
3670,15
3671,10
3672,4
3673,3
3674,1
3675,8
3676,16
3677,4
3678,8
3679,7
3680,5
3681,5
3682,11
3683,11
3684,1
3685,15
3686,6
3687,6
3688,11
3689,14
3690,5
3691,14
3692,11
3693,11
3694,10
3695,3
3696,4
3697,16
3698,11
3699,11
3700,6
3701,11
3702,5
3703,5
3704,9
3705,15
3706,6
3707,2
3708,14
3709,2
3710,13
3711,13
3712,8
3713,8
3714,7
3715,6
3716,11
3717,12
3718,15
3719,13
3720,12
3721,15
3722,14
3723,5
3724,11
3725,8
3726,10
3727,3
3728,6
3729,5
3730,11
3731,15
3732,2
3733,4
3734,12
3735,8
3736,10
3737,13
3738,9
3739,8
3740,3
3741,8
3742,16
3743,14
3744,8
3745,12
3746,3
3747,11
3748,10
3749,10
3750,8
3751,11
3752,14
3753,13
3754,11
3755,16
3756,6
3757,3
3758,8
3759,13
3760,1
3761,10
3762,7
3763,2
3764,11
3765,2
3766,5
3767,10
3768,5
3769,6
3770,16
3771,11
3772,12
3773,11
3774,5
3775,10
3776,2
3777,11
3778,4
3779,12
3780,11
3781,9
3782,11
3783,16
3784,4
3785,4
3786,12
3787,16
3788,12
3789,14
3790,11
3791,11
3792,13
3793,15
3794,15
3795,11
3796,14
3797,13
3798,13
3799,13
3800,7
3801,7
3802,14
3803,11
3804,12
3805,12
3806,10
3807,7
3808,7
3809,8
3810,13
3811,13
3812,6
3813,6
3814,2
3815,7
3816,6
3817,5
3818,5
3819,6
3820,12
3821,7
3822,5
3823,14
3824,8
3825,2
3826,16
3827,14
3828,3
3829,11
3830,7
3831,11
3832,5
3833,10
3834,16
3835,11
3836,11
3837,11
3838,3
3839,2
3840,5
3841,14
3842,8
3843,12
3844,1
3845,10
3846,8
3847,2
3848,2
3849,3
3850,10
3851,3
3852,9
3853,6
3854,1
3855,16
3856,15
3857,11
3858,6
3859,14
3860,2
3861,2
3862,10
3863,6
3864,1
3865,13
3866,4
3867,4
3868,7
3869,10
3870,1
3871,2
3872,7
3873,13
3874,2
3875,9
3876,2
3877,10
3878,11
3879,7
3880,9
3881,8
3882,5
3883,8
3884,14
3885,14
3886,9
3887,15
3888,13
3889,15
3890,1
3891,2
3892,13
3893,15
3894,9
3895,9
3896,10
3897,12
3898,7
3899,9
3900,12
3901,14
3902,7
3903,13
3904,5
3905,1
3906,2
3907,1
3908,15
3909,2
3910,8
3911,7
3912,1
3913,3
3914,13
3915,5
3916,9
3917,9
3918,14
3919,7
3920,6
3921,5
3922,5
3923,5
3924,6
3925,10
3926,3
3927,7
3928,9
3929,7
3930,9
3931,13
3932,2
3933,2
3934,11
3935,11
3936,1
3937,13
3938,8
3939,10
3940,6
3941,6
3942,3
3943,11
3944,15
3945,10
3946,16
3947,11
3948,12
3949,15
3950,8
3951,3
3952,9
3953,7
3954,13
3955,15
3956,10
3957,10
3958,6
3959,14
3960,3
3961,2
3962,8
3963,15
3964,14
3965,6
3966,12
3967,11
3968,9
3969,13
3970,13
3971,15
3972,4
3973,3
3974,6
3975,14
3976,2
3977,7
3978,4
3979,10
3980,5
3981,2
3982,15
3983,16
3984,14
3985,1
3986,8
3987,8
3988,11
3989,12
3990,5
3991,2
3992,4
3993,9
3994,6
3995,16
3996,14
3997,6
3998,11
3999,7
4000,14
4001,3
4002,11
4003,7
4004,9
4005,6
4006,9
4007,14
4008,3
4009,2
4010,16
4011,4
4012,7
4013,13
4014,12
4015,3
4016,3
4017,7
4018,14
4019,5
4020,3
4021,4
4022,2
4023,6
4024,6
4025,6
4026,8
4027,2
4028,6
4029,14
4030,9
4031,3
4032,11
4033,16
4034,11
4035,3
4036,6
4037,8
4038,7
4039,8
4040,1
4041,11
4042,4
4043,4
4044,8
4045,10
4046,13
4047,14
4048,11
4049,16
4050,4
4051,16
4052,3
4053,4
4054,10
4055,12
4056,12
4057,16
4058,11
4059,6
4060,10
4061,12
4062,10
4063,12
4064,11
4065,1
4066,4
4067,12
4068,2
4069,10
4070,1
4071,7
4072,6
4073,6
4074,11
4075,6
4076,11
4077,1
4078,3
4079,12
4080,13
4081,14
4082,6
4083,16
4084,8
4085,14
4086,7
4087,16
4088,12
4089,3
4090,8
4091,10
4092,15
4093,14
4094,4
4095,4
4096,13
4097,16
4098,3
4099,12
4100,14
4101,6
4102,6
4103,5
4104,9
4105,13
4106,6
4107,5
4108,5
4109,6
4110,10
4111,13
4112,1
4113,11
4114,11
4115,14
4116,16
4117,8
4118,13
4119,13
4120,14
4121,2
4122,7
4123,13
4124,13
4125,10
4126,3
4127,12
4128,11
4129,11
4130,11
4131,2
4132,8
4133,3
4134,16
4135,15
4136,11
4137,4
4138,5
4139,5
4140,5
4141,16
4142,6
4143,2
4144,2
4145,11
4146,7
4147,11
4148,3
4149,3
4150,13
4151,13
4152,6
4153,6
4154,12
4155,2
4156,6
4157,15
4158,9
4159,9
4160,15
4161,11
4162,13
4163,15
4164,8
4165,11
4166,7
4167,13
4168,14
4169,1
4170,14
4171,11
4172,7
4173,11
4174,9
4175,8
4176,3
4177,9
4178,3
4179,15
4180,5
4181,11
4182,1
4183,11
4184,11
4185,7
4186,6
4187,12
4188,3
4189,15
4190,1
4191,6
4192,14
4193,6
4194,8
4195,15
4196,13
4197,13
4198,6
4199,6
4200,7
4201,11
4202,2
4203,12
4204,14
4205,3
4206,14
4207,10
4208,14
4209,14
4210,16
4211,9
4212,6
4213,3
4214,7
4215,2
4216,10
4217,11
4218,6
4219,2
4220,3
4221,11
4222,14
4223,6
4224,10
4225,1
4226,11
4227,11
4228,7
4229,14
4230,15
4231,3
4232,15
4233,7
4234,11
4235,10
4236,15
4237,6
4238,10
4239,3
4240,16
4241,6
4242,11
4243,1
4244,15
4245,2
4246,9
4247,16
4248,3
4249,15
4250,2
4251,2
4252,3
4253,11
4254,9
4255,5
4256,12
4257,15
4258,14
4259,13
4260,13
4261,5
4262,3
4263,2
4264,3
4265,9
4266,5
4267,3
4268,16
4269,12
4270,10
4271,7
4272,14
4273,5
4274,11
4275,3
4276,4
4277,4
4278,8
4279,12
4280,11
4281,10
4282,15
4283,14
4284,14
4285,1
4286,6
4287,14
4288,7
4289,8
4290,15
4291,12
4292,13
4293,12
4294,14
4295,11
4296,15
4297,5
4298,10
4299,7
4300,3
4301,8
4302,12
4303,7
4304,8
4305,5
4306,15
4307,14
4308,7
4309,15
4310,2
4311,3
4312,11
4313,12
4314,13
4315,7
4316,14
4317,13
4318,1
4319,11
4320,11
4321,8
4322,12
4323,4
4324,1
4325,7
4326,11
4327,7
4328,15
4329,15
4330,14
4331,13
4332,10
4333,13
4334,3
4335,3
4336,2
4337,4
4338,11
4339,11
4340,8
4341,5
4342,9
4343,7
4344,3
4345,12
4346,6
4347,10
4348,11
4349,15
4350,11
4351,4
4352,2
4353,8
4354,5
4355,6
4356,9
4357,16
4358,5
4359,6
4360,5
4361,1
4362,5
4363,6
4364,5
4365,15
4366,14
4367,7
4368,3
4369,4
4370,3
4371,6
4372,2
4373,3
4374,8
4375,8
4376,4
4377,15
4378,16
4379,10
4380,13
4381,5
4382,2
4383,1
4384,8
4385,10
4386,1
4387,9
4388,5
4389,11
4390,5
4391,14
4392,13
4393,13
4394,13
4395,11
4396,3
4397,2
4398,11
4399,7
4400,3
4401,4
4402,5
4403,5
4404,14
4405,9
4406,16
4407,4
4408,5
4409,15
4410,11
4411,11
4412,3
4413,7
4414,13
4415,16
4416,5
4417,14
4418,2
4419,8
4420,13
4421,13
4422,11
4423,8
4424,13
4425,7
4426,14
4427,8
4428,10
4429,7
4430,16
4431,8
4432,16
4433,16
4434,4
4435,2
4436,3
4437,1
4438,4
4439,7
4440,7
4441,11
4442,10
4443,3
4444,5
4445,1
4446,5
4447,7
4448,14
4449,6
4450,10
4451,11
4452,14
4453,14
4454,5
4455,13
4456,14
4457,8
4458,8
4459,4
4460,6
4461,1
4462,4
4463,10
4464,1
4465,5
4466,14
4467,14
4468,9
4469,2
4470,10
4471,6
4472,5
4473,2
4474,2
4475,12
4476,4
4477,2
4478,6
4479,15
4480,6
4481,2
4482,16
4483,15
4484,8
4485,3
4486,6
4487,7
4488,12
4489,7
4490,11
4491,2
4492,16
4493,3
4494,16
4495,10
4496,2
4497,2
4498,10
4499,9
4500,1
4501,3
4502,10
4503,1
4504,6
4505,16
4506,5
4507,15
4508,2
4509,2
4510,14
4511,5
4512,6
4513,6
4514,8
4515,9
4516,3
4517,3
4518,14
4519,16
4520,14
4521,16
4522,11
4523,14
4524,15
4525,12
4526,14
4527,9
4528,4
4529,12
4530,11
4531,13
4532,10
4533,16
4534,16
4535,8
4536,13
4537,13
4538,1
4539,2
4540,14
4541,1
4542,12
4543,15
4544,3
4545,7
4546,8
4547,14
4548,5
4549,14
4550,7
4551,11
4552,14
4553,14
4554,12
4555,4
4556,10
4557,8
4558,8
4559,6
4560,15
4561,14
4562,5
4563,8
4564,2
4565,16
4566,3
4567,11
4568,3
4569,4
4570,4
4571,3
4572,5
4573,14
4574,2
4575,11
4576,6
4577,8
4578,15
4579,14
4580,5
4581,7
4582,1
4583,1
4584,2
4585,7
4586,4
4587,12
4588,5
4589,13
4590,14
4591,8
4592,14
4593,14
4594,7
4595,11
4596,5
4597,15
4598,16
4599,10
4600,15
4601,12
4602,13
4603,13
4604,13
4605,5
4606,7
4607,9
4608,14
4609,13
4610,15
4611,15
4612,6
4613,5
4614,12
4615,8
4616,6
4617,13
4618,3
4619,5
4620,7
4621,3
4622,8
4623,12
4624,7
4625,8
4626,2
4627,7
4628,3
4629,10
4630,11
4631,7
4632,13
4633,7
4634,6
4635,14
4636,12
4637,4
4638,15
4639,6
4640,3
4641,3
4642,7
4643,7
4644,4
4645,4
4646,11
4647,12
4648,2
4649,7
4650,6
4651,13
4652,12
4653,10
4654,7
4655,6
4656,1
4657,7
4658,12
4659,1
4660,2
4661,8
4662,2
4663,8
4664,11
4665,11
4666,6
4667,12
4668,5
4669,7
4670,2
4671,15
4672,15
4673,11
4674,9
4675,13
4676,6
4677,5
4678,14
4679,14
4680,11
4681,3
4682,14
4683,7
4684,5
4685,14
4686,12
4687,6
4688,11
4689,8
4690,16
4691,16
4692,9
4693,11
4694,6
4695,6
4696,4
4697,3
4698,3
4699,4
4700,16
4701,5
4702,7
4703,10
4704,8
4705,4
4706,4
4707,4
4708,13
4709,14
4710,12
4711,11
4712,13
4713,11
4714,7
4715,5
4716,1
4717,5
4718,4
4719,11
4720,10
4721,9
4722,12
4723,4
4724,1
4725,6
4726,15
4727,10
4728,16
4729,8
4730,8
4731,3
4732,11
4733,3
4734,4
4735,4
4736,9
4737,14
4738,5
4739,7
4740,13
4741,7
4742,12
4743,10
4744,13
4745,5
4746,14
4747,5
4748,8
4749,4
4750,10
4751,11
4752,5
4753,6
4754,6
4755,7
4756,10
4757,7
4758,11
4759,11
4760,8
4761,5
4762,13
4763,15
4764,10
4765,1
4766,16
4767,14
4768,15
4769,8
4770,13
4771,15
4772,5
4773,9
4774,8
4775,2
4776,11
4777,9
4778,11
4779,4
4780,14
4781,7
4782,16
4783,14
4784,12
4785,4
4786,11
4787,4
4788,14
4789,5
4790,3
4791,6
4792,6
4793,14
4794,14
4795,13
4796,9
4797,8
4798,9
4799,3
4800,3
4801,2
4802,3
4803,12
4804,6
4805,5
4806,6
4807,6
4808,10
4809,7
4810,13
4811,5
4812,12
4813,3
4814,2
4815,8
4816,6
4817,9
4818,7
4819,8
4820,6
4821,14
4822,5
4823,3
4824,13
4825,13
4826,10
4827,15
4828,3
4829,6
4830,11
4831,4
4832,4
4833,9
4834,4
4835,12
4836,14
4837,5
4838,13
4839,5
4840,4
4841,11
4842,3
4843,8
4844,3
4845,4
4846,11
4847,10
4848,12
4849,3
4850,6
4851,8
4852,3
4853,4
4854,5
4855,7
4856,15
4857,1
4858,16
4859,12
4860,12
4861,7
4862,12
4863,1
4864,5
4865,14
4866,13
4867,5
4868,9
4869,7
4870,13
4871,9
4872,12
4873,12
4874,4
4875,2
4876,6
4877,6
4878,11
4879,4
4880,3
4881,12
4882,5
4883,10
4884,10
4885,5
4886,1
4887,6
4888,12
4889,6
4890,13
4891,14
4892,11
4893,11
4894,6
4895,2
4896,15
4897,9
4898,4
4899,2
4900,7
4901,10
4902,7
4903,15
4904,6
4905,6
4906,15
4907,6
4908,12
4909,4
4910,5
4911,10
4912,3
4913,9
4914,10
4915,3
4916,1
4917,10
4918,8
4919,16
4920,6
4921,6
4922,13
4923,10
4924,16
4925,4
4926,2
4927,6
4928,14
4929,5
4930,4
4931,11
4932,6
4933,5
4934,2
4935,15
4936,10
4937,3
4938,1
4939,11
4940,7
4941,9
4942,13
4943,14
4944,1
4945,15
4946,14
4947,6
4948,14
4949,14
4950,1
4951,5
4952,16
4953,11
4954,13
4955,6
4956,2
4957,4
4958,8
4959,10
4960,15
4961,11
4962,11
4963,6
4964,6
4965,14
4966,10
4967,9
4968,12
4969,4
4970,14
4971,15
4972,12
4973,6
4974,15
4975,11
4976,3
4977,12
4978,6
4979,7
4980,10
4981,3
4982,2
4983,5
4984,8
4985,5
4986,10
4987,12
4988,13
4989,15
4990,3
4991,11
4992,10
4993,5
4994,11
4995,16
4996,7
4997,1
4998,16
4999,3
5000,14
5001,2
5002,12
5003,7
5004,5
5005,6
5006,6
5007,1
5008,14
5009,13
5010,7
5011,4
5012,8
5013,14
5014,14
5015,5
5016,9
5017,6
5018,4
5019,8
5020,13
5021,15
5022,13
5023,16
5024,12
5025,3
5026,5
5027,13
5028,8
5029,1
5030,13
5031,13
5032,2
5033,8
5034,10
5035,11
5036,13
5037,6
5038,5
5039,5
5040,12
5041,3
5042,11
5043,10
5044,9
5045,3
5046,3
5047,15
5048,15
5049,8
5050,1
5051,5
5052,10
5053,15
5054,9
5055,8
5056,12
5057,10
5058,12
5059,12
5060,9
5061,6
5062,4
5063,1
5064,4
5065,4
5066,6
5067,14
5068,10
5069,9
5070,11
5071,6
5072,5
5073,3
5074,11
5075,8
5076,13
5077,5
5078,4
5079,9
5080,15
5081,6
5082,4
5083,4
5084,6
5085,5
5086,16
5087,4
5088,9
5089,14
5090,15
5091,14
5092,6
5093,15
5094,14
5095,9
5096,16
5097,5
5098,9
5099,13
5100,11
5101,4
5102,3
5103,2
5104,12
5105,3
5106,7
5107,5
5108,14
5109,13
5110,3
5111,12
5112,6
5113,8
5114,15
5115,5
5116,10
5117,14
5118,3
5119,10
5120,15
5121,10
5122,6
5123,10
5124,14
5125,10
5126,7
5127,5
5128,15
5129,13
5130,2
5131,3
5132,5
5133,6
5134,9
5135,10
5136,6
5137,10
5138,8
5139,3
5140,10
5141,16
5142,13
5143,14
5144,15
5145,15
5146,11
5147,12
5148,4
5149,4
5150,13
5151,6
5152,16
5153,14
5154,4
5155,3
5156,9
5157,10
5158,5
5159,5
5160,1
5161,16
5162,5
5163,13
5164,11
5165,9
5166,4
5167,10
5168,8
5169,6
5170,6
5171,16
5172,9
5173,14
5174,10
5175,11
5176,13
5177,14
5178,2
5179,5
5180,6
5181,9
5182,15
5183,10
5184,4
5185,11
5186,14
5187,9
5188,13
5189,12
5190,6
5191,11
5192,5
5193,5
5194,9
5195,9
5196,7
5197,6
5198,15
5199,7
5200,9
5201,16
5202,14
5203,6
5204,11
5205,6
5206,7
5207,6
5208,10
5209,9
5210,9
5211,5
5212,15
5213,3
5214,5
5215,12
5216,1
5217,8
5218,5
5219,16
5220,11
5221,9
5222,11
5223,6
5224,6
5225,13
5226,11
5227,6
5228,8
5229,6
5230,4
5231,3
5232,14
5233,5
5234,14
5235,12
5236,7
5237,10
5238,6
5239,5
5240,7
5241,12
5242,11
5243,11
5244,3
5245,3
5246,10
5247,12
5248,2
5249,12
5250,5
5251,13
5252,9
5253,6
5254,12
5255,6
5256,14
5257,6
5258,3
5259,11
5260,1
5261,6
5262,6
5263,15
5264,11
5265,15
5266,12
5267,6
5268,2
5269,11
5270,10
5271,5
5272,11
5273,11
5274,11
5275,3
5276,12
5277,12
5278,6
5279,5
5280,8
5281,2
5282,9
5283,12
5284,4
5285,11
5286,6
5287,13
5288,6
5289,7
5290,11
5291,3
5292,12
5293,6
5294,14
5295,6
5296,3
5297,15
5298,6
5299,6
5300,1
5301,8
5302,6
5303,9
5304,11
5305,11
5306,11
5307,1
5308,10
5309,7
5310,3
5311,11
5312,11
5313,5
5314,11
5315,4
5316,4
5317,11
5318,7
5319,7
5320,16
5321,7
5322,7
5323,3
5324,5
5325,14
5326,11
5327,3
5328,7
5329,6
5330,4
5331,6
5332,14
5333,6
5334,5
5335,6
5336,10
5337,1
5338,15
5339,10
5340,5
5341,13
5342,1
5343,7
5344,7
5345,10
5346,8
5347,2
5348,5
5349,16
5350,11
5351,16
5352,8
5353,16
5354,1
5355,16
5356,11
5357,2
5358,11
5359,2
5360,12
5361,3
5362,7
5363,12
5364,10
5365,1
5366,6
5367,15
5368,5
5369,3
5370,15
5371,15
5372,7
5373,5
5374,8
5375,15
5376,15
5377,5
5378,10
5379,12
5380,15
5381,13
5382,10
5383,5
5384,16
5385,7
5386,14
5387,14
5388,8
5389,11
5390,15
5391,9
5392,5
5393,6
5394,15
5395,12
5396,13
5397,15
5398,8
5399,15
5400,14
5401,10
5402,3
5403,10
5404,10
5405,7
5406,9
5407,8
5408,9
5409,15
5410,12
5411,4
5412,1
5413,13
5414,1
5415,13
5416,9
5417,14
5418,7
5419,2
5420,12
5421,1
5422,13
5423,8
5424,14
5425,14
5426,11
5427,12
5428,5
5429,13
5430,12
5431,12
5432,2
5433,8
5434,9
5435,15
5436,16
5437,16
5438,13
5439,10
5440,14
5441,6
5442,2
5443,11
5444,12
5445,12
5446,9
5447,12
5448,16
5449,11
5450,6
5451,11
5452,7
5453,1
5454,10
